"","ID","host_phage_spor","total.ParS.hits","pos.ParS.hit"
"17845","uvig_280298","Bacillota_Temp_Spor",0,0
"17846","uvig_28030","OtherPhyla_Lytic_NonSpor",0,0
"17847","uvig_280318","Bacillota_Lytic_NonSpor",0,0
"17848","uvig_28032","OtherPhyla_Lytic_NonSpor",0,0
"17849","uvig_280352","OtherPhyla_Lytic_NonSpor",0,0
"17850","uvig_280357","Bacillota_Temp_Spor",0,0
"17851","uvig_280366","OtherPhyla_Lytic_NonSpor",0,0
"17852","uvig_280372","OtherPhyla_Lytic_NonSpor",0,0
"17853","uvig_280385","Bacillota_Temp_Spor",0,0
"17854","uvig_280394","OtherPhyla_Temp_NonSpor",0,0
"17855","uvig_28041","Bacillota_Lytic_Spor",0,0
"17856","uvig_280570","Bacillota_Temp_Spor",0,0
"17857","uvig_280571","Bacillota_Temp_Spor",0,0
"17858","uvig_280602","Bacillota_Temp_Spor",0,0
"17859","uvig_280663","Bacillota_Temp_Spor",0,0
"17860","uvig_280668","OtherPhyla_Temp_NonSpor",0,0
"17861","uvig_280699","Bacillota_Temp_NonSpor",0,0
"17862","uvig_280704","OtherPhyla_Temp_NonSpor",0,0
"17863","uvig_280706","OtherPhyla_Lytic_NonSpor",0,0
"17864","uvig_280718","OtherPhyla_Temp_NonSpor",0,0
"17865","uvig_280725","OtherPhyla_Lytic_NonSpor",0,0
"17866","uvig_280746","OtherPhyla_Temp_NonSpor",0,0
"17867","uvig_280756","OtherPhyla_Temp_NonSpor",0,0
"17868","uvig_280757","OtherPhyla_Temp_NonSpor",0,0
"17869","uvig_280783","OtherPhyla_Temp_NonSpor",0,0
"17870","uvig_280831","OtherPhyla_Temp_NonSpor",0,0
"17871","uvig_280865","Bacillota_Temp_Spor",0,0
"17872","uvig_280870","Bacillota_Temp_Spor",0,0
"17873","uvig_280871","Bacillota_Temp_Spor",0,0
"17874","uvig_280879","Bacillota_Temp_Spor",0,0
"17875","uvig_280881","OtherPhyla_Temp_NonSpor",0,0
"17876","uvig_280894","Bacillota_Temp_Spor",0,0
"17877","uvig_280914","Bacillota_Temp_Spor",0,0
"17878","uvig_280922","OtherPhyla_Temp_NonSpor",0,0
"17879","uvig_280924","Bacillota_Lytic_Spor",0,0
"17880","uvig_280982","OtherPhyla_Lytic_NonSpor",0,0
"17881","uvig_281003","Bacillota_Temp_Spor",0,0
"17882","uvig_281019","Bacillota_Temp_Spor",0,0
"17883","uvig_281037","Bacillota_Lytic_Spor",0,0
"17884","uvig_281045","Bacillota_Temp_Spor",0,0
"17885","uvig_281050","Bacillota_Temp_Spor",0,0
"17886","uvig_281086","OtherPhyla_Lytic_NonSpor",0,0
"17887","uvig_281118","OtherPhyla_Lytic_NonSpor",0,0
"17888","uvig_28113","Bacillota_Temp_Spor",0,0
"17889","uvig_281135","Bacillota_Temp_Spor",0,0
"17890","uvig_281157","Bacillota_Temp_Spor",0,0
"17891","uvig_281158","OtherPhyla_Lytic_NonSpor",0,0
"17892","uvig_281160","OtherPhyla_Lytic_NonSpor",0,0
"17893","uvig_281166","Bacillota_Temp_Spor",0,0
"17894","uvig_281167","OtherPhyla_Lytic_NonSpor",0,0
"17895","uvig_281174","OtherPhyla_Temp_NonSpor",0,0
"17896","uvig_281189","OtherPhyla_Lytic_NonSpor",0,0
"17897","uvig_28122","Bacillota_Temp_Spor",0,0
"17898","uvig_281237","OtherPhyla_Lytic_NonSpor",0,0
"17899","uvig_281243","Bacillota_Temp_Spor",0,0
"17900","uvig_281257","OtherPhyla_Lytic_NonSpor",0,0
"17901","uvig_281280","OtherPhyla_Temp_NonSpor",0,0
"17902","uvig_281281","OtherPhyla_Temp_NonSpor",0,0
"17903","uvig_281287","Bacillota_Temp_Spor",0,0
"17904","uvig_28129","Bacillota_Temp_Spor",0,0
"17905","uvig_281312","Bacillota_Temp_Spor",0,0
"17906","uvig_281325","OtherPhyla_Lytic_NonSpor",0,0
"17907","uvig_281332","Bacillota_Temp_Spor",0,0
"17908","uvig_281341","Bacillota_Temp_Spor",0,0
"17909","uvig_281354","Bacillota_Lytic_Spor",0,0
"17910","uvig_281377","Bacillota_Lytic_Spor",0,0
"17911","uvig_28148","Bacillota_Temp_Spor",0,0
"17912","uvig_28152","OtherPhyla_Lytic_NonSpor",0,0
"17913","uvig_28153","OtherPhyla_Lytic_NonSpor",0,0
"17914","uvig_281572","Bacillota_Lytic_Spor",0,0
"17915","uvig_281586","Bacillota_Temp_Spor",0,0
"17916","uvig_281592","OtherPhyla_Temp_NonSpor",0,0
"17917","uvig_281629","Bacillota_Temp_Spor",0,0
"17918","uvig_281640","Bacillota_Temp_Spor",0,0
"17919","uvig_281643","OtherPhyla_Temp_NonSpor",0,0
"17920","uvig_281647","Bacillota_Temp_Spor",0,0
"17921","uvig_281649","OtherPhyla_Lytic_NonSpor",0,0
"17922","uvig_281670","Bacillota_Lytic_Spor",0,0
"17923","uvig_281722","Bacillota_Temp_Spor",0,0
"17924","uvig_281778","OtherPhyla_Lytic_NonSpor",0,0
"17925","uvig_281782","Bacillota_Lytic_Spor",0,0
"17926","uvig_281793","Bacillota_Temp_NonSpor",0,0
"17927","uvig_281812","Bacillota_Temp_Spor",0,0
"17928","uvig_281843","Bacillota_Temp_Spor",0,0
"17929","uvig_281855","Bacillota_Temp_Spor",0,0
"17930","uvig_281859","OtherPhyla_Temp_NonSpor",0,0
"17931","uvig_281861","OtherPhyla_Temp_NonSpor",0,0
"17932","uvig_281863","Bacillota_Temp_Spor",0,0
"17933","uvig_281864","OtherPhyla_Temp_NonSpor",0,0
"17934","uvig_281882","Bacillota_Temp_Spor",0,0
"17935","uvig_281918","Bacillota_Temp_Spor",0,0
"17936","uvig_281920","Bacillota_Temp_Spor",0,0
"17937","uvig_281922","OtherPhyla_Temp_NonSpor",0,0
"17938","uvig_281935","OtherPhyla_Temp_NonSpor",0,0
"17939","uvig_281943","OtherPhyla_Temp_NonSpor",0,0
"17940","uvig_281951","OtherPhyla_Temp_NonSpor",0,0
"17941","uvig_281982","Bacillota_Temp_NonSpor",0,0
"17942","uvig_28203","OtherPhyla_Lytic_NonSpor",0,0
"17943","uvig_282033","Bacillota_Temp_Spor",0,0
"17944","uvig_282051","Bacillota_Lytic_Spor",0,0
"17945","uvig_282136","Bacillota_Temp_Spor",0,0
"17946","uvig_282151","Bacillota_Temp_Spor",0,0
"17947","uvig_282185","Bacillota_Temp_Spor",0,0
"17948","uvig_282191","OtherPhyla_Temp_NonSpor",0,0
"17949","uvig_282230","OtherPhyla_Temp_NonSpor",0,0
"17950","uvig_282253","OtherPhyla_Lytic_NonSpor",0,0
"17951","uvig_282261","Bacillota_Temp_Spor",0,0
"17952","uvig_282291","Bacillota_Temp_NonSpor",0,0
"17953","uvig_28230","Bacillota_Temp_NonSpor",0,0
"17954","uvig_282306","Bacillota_Lytic_Spor",0,0
"17955","uvig_282307","Bacillota_Temp_Spor",0,0
"17956","uvig_282314","Bacillota_Temp_Spor",0,0
"17957","uvig_282350","Bacillota_Temp_Spor",0,0
"17958","uvig_282372","OtherPhyla_Lytic_NonSpor",0,0
"17959","uvig_282374","OtherPhyla_Lytic_NonSpor",0,0
"17960","uvig_282389","OtherPhyla_Lytic_NonSpor",0,0
"17961","uvig_282404","Bacillota_Lytic_Spor",0,0
"17962","uvig_282409","Bacillota_Lytic_Spor",0,0
"17963","uvig_282417","Bacillota_Temp_Spor",0,0
"17964","uvig_282420","Bacillota_Temp_Spor",0,0
"17965","uvig_282425","Bacillota_Lytic_NonSpor",0,0
"17966","uvig_282465","OtherPhyla_Lytic_NonSpor",0,0
"17967","uvig_282477","OtherPhyla_Lytic_NonSpor",0,0
"17968","uvig_282481","OtherPhyla_Lytic_NonSpor",0,0
"17969","uvig_282514","Bacillota_Temp_Spor",0,0
"17970","uvig_282520","OtherPhyla_Lytic_NonSpor",0,0
"17971","uvig_282543","OtherPhyla_Lytic_NonSpor",0,0
"17972","uvig_282631","Bacillota_Temp_Spor",1,1
"17973","uvig_282635","OtherPhyla_Temp_NonSpor",0,0
"17974","uvig_282639","Bacillota_Temp_Spor",0,0
"17975","uvig_282646","Bacillota_Temp_Spor",0,0
"17976","uvig_282649","Bacillota_Temp_Spor",0,0
"17977","uvig_282653","Bacillota_Temp_NonSpor",0,0
"17978","uvig_282656","OtherPhyla_Temp_NonSpor",0,0
"17979","uvig_282676","OtherPhyla_Lytic_NonSpor",0,0
"17980","uvig_282679","Bacillota_Temp_Spor",0,0
"17981","uvig_282709","OtherPhyla_Lytic_NonSpor",0,0
"17982","uvig_282712","OtherPhyla_Lytic_NonSpor",0,0
"17983","uvig_282719","OtherPhyla_Lytic_NonSpor",0,0
"17984","uvig_282752","OtherPhyla_Temp_NonSpor",0,0
"17985","uvig_282754","Bacillota_Temp_Spor",0,0
"17986","uvig_282755","OtherPhyla_Temp_NonSpor",0,0
"17987","uvig_282763","Bacillota_Temp_NonSpor",0,0
"17988","uvig_282764","Bacillota_Temp_Spor",0,0
"17989","uvig_282765","Bacillota_Temp_Spor",0,0
"17990","uvig_282768","OtherPhyla_Temp_NonSpor",0,0
"17991","uvig_282773","Bacillota_Temp_Spor",0,0
"17992","uvig_282785","Bacillota_Lytic_Spor",0,0
"17993","uvig_282811","OtherPhyla_Lytic_NonSpor",0,0
"17994","uvig_282813","OtherPhyla_Lytic_NonSpor",0,0
"17995","uvig_282819","Bacillota_Lytic_NonSpor",0,0
"17996","uvig_282829","OtherPhyla_Lytic_NonSpor",0,0
"17997","uvig_28290","Bacillota_Temp_Spor",0,0
"17998","uvig_282900","Bacillota_Lytic_Spor",0,0
"17999","uvig_28291","Bacillota_Temp_Spor",0,0
"18000","uvig_28292","Bacillota_Temp_Spor",0,0
"18001","uvig_282931","OtherPhyla_Temp_NonSpor",0,0
"18002","uvig_282945","Bacillota_Temp_Spor",0,0
"18003","uvig_282947","Bacillota_Temp_Spor",0,0
"18004","uvig_282950","Bacillota_Lytic_Spor",0,0
"18005","uvig_282953","OtherPhyla_Lytic_NonSpor",0,0
"18006","uvig_282960","Bacillota_Temp_Spor",0,0
"18007","uvig_282964","Bacillota_Lytic_Spor",0,0
"18008","uvig_283000","Bacillota_Temp_Spor",0,0
"18009","uvig_283009","OtherPhyla_Lytic_NonSpor",0,0
"18010","uvig_283019","Bacillota_Temp_NonSpor",0,0
"18011","uvig_283021","Bacillota_Lytic_Spor",0,0
"18012","uvig_283033","OtherPhyla_Lytic_NonSpor",1,1
"18013","uvig_283073","Bacillota_Temp_Spor",0,0
"18014","uvig_283095","OtherPhyla_Temp_NonSpor",0,0
"18015","uvig_283113","Bacillota_Temp_Spor",0,0
"18016","uvig_283168","Bacillota_Temp_Spor",0,0
"18017","uvig_283171","Bacillota_Temp_Spor",0,0
"18018","uvig_283173","Bacillota_Temp_Spor",0,0
"18019","uvig_283180","OtherPhyla_Lytic_NonSpor",0,0
"18020","uvig_283189","OtherPhyla_Lytic_NonSpor",0,0
"18021","uvig_283195","OtherPhyla_Lytic_NonSpor",0,0
"18022","uvig_283260","Bacillota_Temp_Spor",0,0
"18023","uvig_283263","OtherPhyla_Temp_NonSpor",0,0
"18024","uvig_283264","Bacillota_Temp_Spor",0,0
"18025","uvig_283266","Bacillota_Temp_Spor",0,0
"18026","uvig_283304","Bacillota_Temp_NonSpor",0,0
"18027","uvig_283321","OtherPhyla_Lytic_NonSpor",0,0
"18028","uvig_283336","Bacillota_Temp_Spor",0,0
"18029","uvig_28334","Bacillota_Temp_Spor",0,0
"18030","uvig_283356","Bacillota_Temp_Spor",0,0
"18031","uvig_283378","OtherPhyla_Lytic_NonSpor",0,0
"18032","uvig_283384","Bacillota_Temp_Spor",0,0
"18033","uvig_283386","Bacillota_Lytic_Spor",0,0
"18034","uvig_283408","Bacillota_Temp_Spor",0,0
"18035","uvig_283414","Bacillota_Temp_Spor",1,1
"18036","uvig_283415","Bacillota_Temp_Spor",0,0
"18037","uvig_283419","Bacillota_Temp_Spor",0,0
"18038","uvig_283422","Bacillota_Temp_Spor",0,0
"18039","uvig_283423","Bacillota_Temp_Spor",0,0
"18040","uvig_283425","Bacillota_Temp_Spor",0,0
"18041","uvig_283431","Bacillota_Temp_Spor",0,0
"18042","uvig_283444","Bacillota_Temp_Spor",0,0
"18043","uvig_28346","Bacillota_Temp_Spor",0,0
"18044","uvig_283463","Bacillota_Temp_Spor",0,0
"18045","uvig_28347","Bacillota_Temp_Spor",0,0
"18046","uvig_283471","Bacillota_Temp_Spor",0,0
"18047","uvig_283473","Bacillota_Lytic_Spor",0,0
"18048","uvig_28348","Bacillota_Temp_Spor",0,0
"18049","uvig_283483","OtherPhyla_Temp_NonSpor",0,0
"18050","uvig_28349","Bacillota_Temp_Spor",0,0
"18051","uvig_283494","Bacillota_Temp_Spor",0,0
"18052","uvig_28351","OtherPhyla_Temp_NonSpor",0,0
"18053","uvig_283512","OtherPhyla_Lytic_NonSpor",0,0
"18054","uvig_283515","Bacillota_Temp_Spor",0,0
"18055","uvig_283521","Bacillota_Temp_Spor",0,0
"18056","uvig_283543","Bacillota_Temp_Spor",0,0
"18057","uvig_28355","Bacillota_Temp_Spor",0,0
"18058","uvig_283552","Bacillota_Lytic_Spor",0,0
"18059","uvig_28357","Bacillota_Temp_Spor",0,0
"18060","uvig_283598","Bacillota_Temp_Spor",0,0
"18061","uvig_283609","Bacillota_Temp_Spor",0,0
"18062","uvig_28363","Bacillota_Temp_Spor",0,0
"18063","uvig_283634","Bacillota_Temp_Spor",0,0
"18064","uvig_283636","Bacillota_Temp_NonSpor",0,0
"18065","uvig_283645","Bacillota_Temp_Spor",0,0
"18066","uvig_283685","Bacillota_Temp_Spor",0,0
"18067","uvig_283686","OtherPhyla_Lytic_NonSpor",0,0
"18068","uvig_283687","OtherPhyla_Lytic_NonSpor",0,0
"18069","uvig_283688","OtherPhyla_Lytic_NonSpor",0,0
"18070","uvig_283690","Bacillota_Temp_Spor",0,0
"18071","uvig_283695","Bacillota_Lytic_Spor",0,0
"18072","uvig_283703","Bacillota_Lytic_Spor",0,0
"18073","uvig_283705","OtherPhyla_Temp_NonSpor",0,0
"18074","uvig_283708","OtherPhyla_Lytic_NonSpor",0,0
"18075","uvig_283710","Bacillota_Temp_Spor",0,0
"18076","uvig_283717","Bacillota_Temp_Spor",0,0
"18077","uvig_283755","Bacillota_Temp_NonSpor",0,0
"18078","uvig_283756","Bacillota_Temp_Spor",0,0
"18079","uvig_283764","OtherPhyla_Lytic_NonSpor",0,0
"18080","uvig_283771","Bacillota_Temp_Spor",0,0
"18081","uvig_283774","OtherPhyla_Lytic_NonSpor",1,1
"18082","uvig_283789","Bacillota_Temp_Spor",0,0
"18083","uvig_28379","Bacillota_Temp_Spor",0,0
"18084","uvig_283794","OtherPhyla_Temp_NonSpor",0,0
"18085","uvig_283795","OtherPhyla_Temp_NonSpor",0,0
"18086","uvig_283796","Bacillota_Temp_Spor",0,0
"18087","uvig_283813","Bacillota_Lytic_Spor",0,0
"18088","uvig_283814","Bacillota_Temp_Spor",0,0
"18089","uvig_283881","OtherPhyla_Lytic_NonSpor",0,0
"18090","uvig_283899","Bacillota_Temp_NonSpor",0,0
"18091","uvig_283913","Bacillota_Temp_Spor",0,0
"18092","uvig_283928","Bacillota_Temp_Spor",0,0
"18093","uvig_283934","Bacillota_Temp_Spor",0,0
"18094","uvig_283940","Bacillota_Temp_Spor",0,0
"18095","uvig_283947","OtherPhyla_Lytic_NonSpor",0,0
"18096","uvig_283951","Bacillota_Temp_Spor",0,0
"18097","uvig_283954","Bacillota_Temp_Spor",0,0
"18098","uvig_283957","OtherPhyla_Lytic_NonSpor",0,0
"18099","uvig_283958","OtherPhyla_Lytic_NonSpor",0,0
"18100","uvig_28396","Bacillota_Temp_Spor",0,0
"18101","uvig_283979","Bacillota_Temp_Spor",0,0
"18102","uvig_284021","Bacillota_Temp_Spor",0,0
"18103","uvig_28403","OtherPhyla_Temp_NonSpor",0,0
"18104","uvig_284048","OtherPhyla_Lytic_NonSpor",0,0
"18105","uvig_284056","Bacillota_Lytic_Spor",0,0
"18106","uvig_284057","Bacillota_Temp_Spor",0,0
"18107","uvig_284058","Bacillota_Temp_Spor",0,0
"18108","uvig_284059","Bacillota_Temp_Spor",0,0
"18109","uvig_284061","Bacillota_Temp_Spor",0,0
"18110","uvig_284062","Bacillota_Temp_Spor",0,0
"18111","uvig_284069","Bacillota_Temp_Spor",0,0
"18112","uvig_284071","Bacillota_Temp_Spor",0,0
"18113","uvig_284116","Bacillota_Temp_NonSpor",0,0
"18114","uvig_284122","OtherPhyla_Lytic_NonSpor",0,0
"18115","uvig_284123","Bacillota_Temp_Spor",0,0
"18116","uvig_284124","Bacillota_Temp_Spor",0,0
"18117","uvig_284125","Bacillota_Temp_NonSpor",0,0
"18118","uvig_284126","Bacillota_Temp_Spor",0,0
"18119","uvig_284133","Bacillota_Temp_Spor",0,0
"18120","uvig_284137","OtherPhyla_Lytic_NonSpor",0,0
"18121","uvig_284145","Bacillota_Temp_Spor",0,0
"18122","uvig_284177","OtherPhyla_Lytic_NonSpor",0,0
"18123","uvig_284183","Bacillota_Temp_NonSpor",0,0
"18124","uvig_28419","OtherPhyla_Temp_NonSpor",0,0
"18125","uvig_284232","OtherPhyla_Temp_NonSpor",0,0
"18126","uvig_284234","Bacillota_Temp_Spor",0,0
"18127","uvig_284237","Bacillota_Temp_Spor",0,0
"18128","uvig_284241","Bacillota_Temp_Spor",0,0
"18129","uvig_284245","Bacillota_Temp_Spor",0,0
"18130","uvig_284246","Bacillota_Temp_Spor",0,0
"18131","uvig_284268","OtherPhyla_Lytic_NonSpor",0,0
"18132","uvig_284273","Bacillota_Temp_Spor",0,0
"18133","uvig_284275","Bacillota_Temp_NonSpor",0,0
"18134","uvig_284276","OtherPhyla_Temp_NonSpor",0,0
"18135","uvig_284277","Bacillota_Temp_NonSpor",0,0
"18136","uvig_284281","Bacillota_Temp_Spor",0,0
"18137","uvig_284284","Bacillota_Temp_Spor",0,0
"18138","uvig_284286","Bacillota_Temp_Spor",0,0
"18139","uvig_284317","Bacillota_Temp_NonSpor",0,0
"18140","uvig_284339","Bacillota_Temp_Spor",1,1
"18141","uvig_284340","Bacillota_Temp_NonSpor",0,0
"18142","uvig_284346","Bacillota_Temp_Spor",0,0
"18143","uvig_284356","Bacillota_Temp_Spor",0,0
"18144","uvig_284357","Bacillota_Temp_NonSpor",0,0
"18145","uvig_284365","Bacillota_Temp_Spor",0,0
"18146","uvig_284386","Bacillota_Temp_Spor",0,0
"18147","uvig_284388","Bacillota_Temp_Spor",0,0
"18148","uvig_284390","Bacillota_Lytic_Spor",0,0
"18149","uvig_284392","Bacillota_Temp_Spor",0,0
"18150","uvig_284402","Bacillota_Lytic_Spor",0,0
"18151","uvig_284436","Bacillota_Lytic_Spor",0,0
"18152","uvig_284438","Bacillota_Temp_NonSpor",0,0
"18153","uvig_284447","Bacillota_Temp_Spor",0,0
"18154","uvig_284457","Bacillota_Temp_Spor",0,0
"18155","uvig_284474","Bacillota_Temp_NonSpor",0,0
"18156","uvig_284484","Bacillota_Temp_NonSpor",0,0
"18157","uvig_284488","Bacillota_Temp_Spor",0,0
"18158","uvig_284530","Bacillota_Temp_Spor",0,0
"18159","uvig_284542","OtherPhyla_Temp_NonSpor",0,0
"18160","uvig_284545","Bacillota_Temp_Spor",0,0
"18161","uvig_284553","Bacillota_Temp_Spor",1,1
"18162","uvig_284567","Bacillota_Temp_Spor",0,0
"18163","uvig_284568","Bacillota_Temp_Spor",0,0
"18164","uvig_284573","Bacillota_Temp_Spor",0,0
"18165","uvig_284575","Bacillota_Temp_Spor",0,0
"18166","uvig_284576","Bacillota_Lytic_Spor",0,0
"18167","uvig_284583","Bacillota_Temp_Spor",0,0
"18168","uvig_284586","Bacillota_Temp_Spor",0,0
"18169","uvig_284589","Bacillota_Temp_Spor",0,0
"18170","uvig_284601","Bacillota_Temp_Spor",0,0
"18171","uvig_284605","Bacillota_Temp_NonSpor",0,0
"18172","uvig_284628","Bacillota_Temp_Spor",0,0
"18173","uvig_284635","Bacillota_Temp_Spor",0,0
"18174","uvig_284657","Bacillota_Temp_NonSpor",0,0
"18175","uvig_284658","Bacillota_Temp_Spor",0,0
"18176","uvig_284662","Bacillota_Temp_Spor",1,1
"18177","uvig_284666","OtherPhyla_Temp_NonSpor",0,0
"18178","uvig_28470","Bacillota_Temp_Spor",0,0
"18179","uvig_284709","Bacillota_Lytic_Spor",0,0
"18180","uvig_284736","Bacillota_Temp_Spor",0,0
"18181","uvig_284739","Bacillota_Temp_Spor",0,0
"18182","uvig_284796","Bacillota_Temp_Spor",0,0
"18183","uvig_284800","Bacillota_Temp_Spor",0,0
"18184","uvig_284812","Bacillota_Temp_Spor",0,0
"18185","uvig_284822","Bacillota_Temp_Spor",0,0
"18186","uvig_284825","Bacillota_Temp_Spor",0,0
"18187","uvig_284876","Bacillota_Temp_Spor",0,0
"18188","uvig_284894","Bacillota_Temp_NonSpor",0,0
"18189","uvig_28492","OtherPhyla_Lytic_NonSpor",0,0
"18190","uvig_284921","Bacillota_Temp_Spor",0,0
"18191","uvig_284937","Bacillota_Temp_Spor",0,0
"18192","uvig_28494","Bacillota_Temp_Spor",0,0
"18193","uvig_284940","Bacillota_Temp_Spor",0,0
"18194","uvig_284958","Bacillota_Temp_Spor",0,0
"18195","uvig_284959","OtherPhyla_Lytic_NonSpor",0,0
"18196","uvig_284967","Bacillota_Temp_Spor",0,0
"18197","uvig_28497","Bacillota_Temp_Spor",0,0
"18198","uvig_284983","Bacillota_Temp_Spor",0,0
"18199","uvig_28501","OtherPhyla_Lytic_NonSpor",0,0
"18200","uvig_285061","OtherPhyla_Lytic_NonSpor",0,0
"18201","uvig_285062","OtherPhyla_Temp_NonSpor",0,0
"18202","uvig_285064","OtherPhyla_Lytic_NonSpor",0,0
"18203","uvig_285069","Bacillota_Temp_NonSpor",0,0
"18204","uvig_285073","OtherPhyla_Temp_NonSpor",0,0
"18205","uvig_285077","Bacillota_Temp_NonSpor",0,0
"18206","uvig_285091","Bacillota_Temp_NonSpor",0,0
"18207","uvig_285099","Bacillota_Temp_Spor",0,0
"18208","uvig_285100","OtherPhyla_Temp_NonSpor",0,0
"18209","uvig_285101","Bacillota_Lytic_Spor",0,0
"18210","uvig_285127","OtherPhyla_Temp_NonSpor",0,0
"18211","uvig_285138","OtherPhyla_Temp_NonSpor",0,0
"18212","uvig_285140","OtherPhyla_Lytic_NonSpor",0,0
"18213","uvig_285142","Bacillota_Lytic_Spor",0,0
"18214","uvig_285145","Bacillota_Temp_Spor",0,0
"18215","uvig_285146","Bacillota_Temp_Spor",0,0
"18216","uvig_285147","Bacillota_Temp_Spor",0,0
"18217","uvig_285153","Bacillota_Lytic_Spor",0,0
"18218","uvig_285156","Bacillota_Temp_Spor",0,0
"18219","uvig_285157","Bacillota_Temp_Spor",0,0
"18220","uvig_285165","Bacillota_Temp_Spor",0,0
"18221","uvig_285166","Bacillota_Temp_Spor",0,0
"18222","uvig_285167","Bacillota_Lytic_Spor",0,0
"18223","uvig_285176","Bacillota_Temp_Spor",0,0
"18224","uvig_285185","Bacillota_Temp_Spor",0,0
"18225","uvig_28519","OtherPhyla_Temp_NonSpor",0,0
"18226","uvig_285211","OtherPhyla_Temp_NonSpor",0,0
"18227","uvig_28522","OtherPhyla_Lytic_NonSpor",0,0
"18228","uvig_285226","OtherPhyla_Lytic_NonSpor",0,0
"18229","uvig_285254","OtherPhyla_Temp_NonSpor",0,0
"18230","uvig_285261","Bacillota_Temp_Spor",0,0
"18231","uvig_285266","Bacillota_Temp_Spor",0,0
"18232","uvig_285280","Bacillota_Temp_Spor",0,0
"18233","uvig_285282","OtherPhyla_Lytic_NonSpor",0,0
"18234","uvig_285324","OtherPhyla_Lytic_NonSpor",0,0
"18235","uvig_285338","Bacillota_Temp_Spor",0,0
"18236","uvig_285348","Bacillota_Temp_Spor",0,0
"18237","uvig_285362","Bacillota_Temp_Spor",0,0
"18238","uvig_285364","Bacillota_Lytic_Spor",0,0
"18239","uvig_285365","OtherPhyla_Temp_NonSpor",0,0
"18240","uvig_285370","OtherPhyla_Temp_NonSpor",0,0
"18241","uvig_285413","Bacillota_Lytic_Spor",0,0
"18242","uvig_285415","Bacillota_Temp_Spor",0,0
"18243","uvig_285424","Bacillota_Temp_Spor",0,0
"18244","uvig_285458","Bacillota_Temp_Spor",0,0
"18245","uvig_285459","OtherPhyla_Lytic_NonSpor",0,0
"18246","uvig_285470","Bacillota_Temp_Spor",0,0
"18247","uvig_285526","Bacillota_Temp_NonSpor",0,0
"18248","uvig_285527","Bacillota_Temp_NonSpor",0,0
"18249","uvig_285534","OtherPhyla_Temp_NonSpor",0,0
"18250","uvig_285537","OtherPhyla_Lytic_NonSpor",0,0
"18251","uvig_285549","OtherPhyla_Temp_NonSpor",0,0
"18252","uvig_285573","OtherPhyla_Lytic_NonSpor",0,0
"18253","uvig_285574","OtherPhyla_Temp_NonSpor",0,0
"18254","uvig_285578","OtherPhyla_Lytic_NonSpor",0,0
"18255","uvig_285588","Bacillota_Temp_Spor",0,0
"18256","uvig_285594","Bacillota_Temp_Spor",0,0
"18257","uvig_285605","Bacillota_Temp_Spor",0,0
"18258","uvig_285621","OtherPhyla_Lytic_NonSpor",0,0
"18259","uvig_285622","Bacillota_Temp_NonSpor",0,0
"18260","uvig_285626","OtherPhyla_Temp_NonSpor",0,0
"18261","uvig_285643","Bacillota_Lytic_NonSpor",0,0
"18262","uvig_285667","Bacillota_Temp_NonSpor",0,0
"18263","uvig_285700","OtherPhyla_Temp_NonSpor",0,0
"18264","uvig_285704","Bacillota_Temp_NonSpor",0,0
"18265","uvig_285710","Bacillota_Temp_NonSpor",0,0
"18266","uvig_285731","Bacillota_Lytic_Spor",0,0
"18267","uvig_285739","Bacillota_Temp_Spor",0,0
"18268","uvig_285758","Bacillota_Temp_Spor",0,0
"18269","uvig_285764","Bacillota_Temp_Spor",0,0
"18270","uvig_285765","Bacillota_Temp_NonSpor",0,0
"18271","uvig_285771","Bacillota_Temp_Spor",0,0
"18272","uvig_285778","OtherPhyla_Lytic_NonSpor",0,0
"18273","uvig_285820","Bacillota_Temp_Spor",0,0
"18274","uvig_285822","Bacillota_Temp_Spor",0,0
"18275","uvig_285823","Bacillota_Temp_Spor",0,0
"18276","uvig_285826","Bacillota_Lytic_Spor",0,0
"18277","uvig_285828","Bacillota_Temp_Spor",0,0
"18278","uvig_285847","OtherPhyla_Temp_NonSpor",0,0
"18279","uvig_285849","OtherPhyla_Lytic_NonSpor",0,0
"18280","uvig_285866","OtherPhyla_Temp_NonSpor",0,0
"18281","uvig_285885","Bacillota_Temp_Spor",0,0
"18282","uvig_28591","Bacillota_Temp_Spor",0,0
"18283","uvig_285910","OtherPhyla_Lytic_NonSpor",0,0
"18284","uvig_285917","Bacillota_Temp_Spor",0,0
"18285","uvig_285918","OtherPhyla_Temp_NonSpor",0,0
"18286","uvig_28592","Bacillota_Temp_Spor",0,0
"18287","uvig_28593","Bacillota_Lytic_Spor",0,0
"18288","uvig_285936","Bacillota_Temp_Spor",0,0
"18289","uvig_285937","Bacillota_Temp_Spor",0,0
"18290","uvig_285938","Bacillota_Temp_Spor",0,0
"18291","uvig_285941","Bacillota_Temp_Spor",0,0
"18292","uvig_285949","OtherPhyla_Temp_NonSpor",0,0
"18293","uvig_285951","OtherPhyla_Lytic_NonSpor",0,0
"18294","uvig_285952","OtherPhyla_Lytic_NonSpor",0,0
"18295","uvig_285972","Bacillota_Temp_Spor",0,0
"18296","uvig_285996","Bacillota_Temp_Spor",0,0
"18297","uvig_285997","Bacillota_Lytic_Spor",0,0
