genome,threshold,cluster_method,comparison_algorithm,greedy_representative,primary_cluster,original_secondary_cluster,secondary_cluster
MN689510.fna,0.005,greedy,fastANI,True,0,0_2610,0_2610
MN689511.fna,0.005,greedy,fastANI,True,0,0_2613,0_2613
MN689512.fna,0.005,greedy,fastANI,True,0,0_2559,0_2559
MN689513.fna,0.005,greedy,fastANI,True,0,0_2602,0_2602
MN689514.fna,0.005,greedy,fastANI,True,0,0_2366,0_2366
MN689515.fna,0.005,greedy,fastANI,True,0,0_2567,0_2567
MN689516.fna,0.005,greedy,fastANI,True,0,0_2203,0_2203
MN689517.fna,0.005,greedy,fastANI,True,0,0_2410,0_2410
MN689518.fna,0.005,greedy,fastANI,True,0,0_2485,0_2485
MN689519.fna,0.005,greedy,fastANI,True,0,0_2426,0_2426
MN689520.fna,0.005,greedy,fastANI,True,0,0_2442,0_2442
MN689521.fna,0.005,greedy,fastANI,True,0,0_1940,0_1940
MN689522.fna,0.005,greedy,fastANI,True,0,0_2258,0_2258
MN689523.fna,0.005,greedy,fastANI,True,0,0_2437,0_2437
MN689524.fna,0.005,greedy,fastANI,True,0,0_2419,0_2419
MN689525.fna,0.005,greedy,fastANI,True,0,0_2522,0_2522
MN689526.fna,0.005,greedy,fastANI,True,0,0_2580,0_2580
MN689527.fna,0.005,greedy,fastANI,True,0,0_2542,0_2542
MN689528.fna,0.005,greedy,fastANI,True,0,0_2530,0_2530
MN689529.fna,0.005,greedy,fastANI,True,0,0_2545,0_2545
MN689530.fna,0.005,greedy,fastANI,True,0,0_2184,0_2184
MN689531.fna,0.005,greedy,fastANI,True,0,0_2560,0_2560
MN689532.fna,0.005,greedy,fastANI,True,0,0_2566,0_2566
MN689533.fna,0.005,greedy,fastANI,False,0,0_2566,0_2566
MN718463.fna,0.005,greedy,fastANI,True,0,0_1003,0_1003
MN727882.fna,0.005,greedy,fastANI,True,0,0_982,0_982
MN830252.fna,0.005,greedy,fastANI,True,0,0_841,0_841
MN830253.fna,0.005,greedy,fastANI,True,0,0_727,0_727
MN830254.fna,0.005,greedy,fastANI,True,0,0_889,0_889
MN830255.fna,0.005,greedy,fastANI,True,0,0_888,0_888
MN830256.fna,0.005,greedy,fastANI,True,0,0_1703,0_1703
MN830257.fna,0.005,greedy,fastANI,True,0,0_1913,0_1913
MN830258.fna,0.005,greedy,fastANI,True,0,0_1337,0_1337
MN830259.fna,0.005,greedy,fastANI,True,0,0_1294,0_1294
MN854830.fna,0.005,greedy,fastANI,True,0,0_362,0_362
MN857617.fna,0.005,greedy,fastANI,True,0,0_2609,0_2609
MN871443.fna,0.005,greedy,fastANI,True,0,0_731,0_731
MN882550.fna,0.005,greedy,fastANI,True,0,0_2337,0_2337
MN882551.fna,0.005,greedy,fastANI,True,0,0_2208,0_2208
MN882552.fna,0.005,greedy,fastANI,True,0,0_2225,0_2225
MN882553.fna,0.005,greedy,fastANI,True,0,0_1592,0_1592
MN882554.fna,0.005,greedy,fastANI,True,0,0_2335,0_2335
MN904502.fna,0.005,greedy,fastANI,True,0,0_667,0_667
MN904510.fna,0.005,greedy,fastANI,True,0,0_1122,0_1122
MN935200.fna,0.005,greedy,fastANI,True,0,0_561,0_561
MN938931.fna,0.005,greedy,fastANI,True,0,0_2192,0_2192
MN939408.fna,0.005,greedy,fastANI,True,0,0_729,0_729
MN939539.fna,0.005,greedy,fastANI,True,0,0_484,0_484
MN939540.fna,0.005,greedy,fastANI,True,0,0_489,0_489
MN995824.fna,0.005,greedy,fastANI,True,0,0_1828,0_1828
MT013111.fna,0.005,greedy,fastANI,True,0,0_1161,0_1161
MT080582.fna,0.005,greedy,fastANI,True,0,0_389,0_389
MT080583.fna,0.005,greedy,fastANI,True,0,0_278,0_278
MT080584.fna,0.005,greedy,fastANI,False,0,0_479,0_479
MT080585.fna,0.005,greedy,fastANI,True,0,0_317,0_317
MT080586.fna,0.005,greedy,fastANI,False,0,0_389,0_389
MT080587.fna,0.005,greedy,fastANI,False,0,0_479,0_479
MT080588.fna,0.005,greedy,fastANI,True,0,0_479,0_479
MT080589.fna,0.005,greedy,fastANI,False,0,0_317,0_317
MT080590.fna,0.005,greedy,fastANI,False,0,0_479,0_479
MT080591.fna,0.005,greedy,fastANI,False,0,0_317,0_317
MT080592.fna,0.005,greedy,fastANI,False,0,0_316,0_316
MT080593.fna,0.005,greedy,fastANI,True,0,0_409,0_409
MT080594.fna,0.005,greedy,fastANI,False,0,0_389,0_389
MT080595.fna,0.005,greedy,fastANI,True,0,0_502,0_502
MT080596.fna,0.005,greedy,fastANI,True,0,0_410,0_410
MT080597.fna,0.005,greedy,fastANI,False,0,0_315,0_315
MT080598.fna,0.005,greedy,fastANI,True,0,0_316,0_316
MT080599.fna,0.005,greedy,fastANI,True,0,0_315,0_315
MT080600.fna,0.005,greedy,fastANI,False,0,0_247,0_247
MT080601.fna,0.005,greedy,fastANI,False,0,0_317,0_317
MT080602.fna,0.005,greedy,fastANI,False,0,0_248,0_248
MT080603.fna,0.005,greedy,fastANI,False,0,0_315,0_315
MT104122.fna,0.005,greedy,fastANI,True,0,0_673,0_673
MT119359.fna,0.005,greedy,fastANI,True,0,0_1596,0_1596
MT119360.fna,0.005,greedy,fastANI,True,0,0_613,0_613
MT119361.fna,0.005,greedy,fastANI,True,0,0_615,0_615
MT136606.fna,0.005,greedy,fastANI,True,0,0_1878,0_1878
MT151386.fna,0.005,greedy,fastANI,True,0,0_415,0_415
MT151604.fna,0.005,greedy,fastANI,True,0,0_124,0_124
MT178766.fna,0.005,greedy,fastANI,False,0,0_487,0_487
MT178767.fna,0.005,greedy,fastANI,True,0,0_487,0_487
MT193276.fna,0.005,greedy,fastANI,True,0,0_2066,0_2066
MT210152.fna,0.005,greedy,fastANI,True,0,0_979,0_979
MT226657.fna,0.005,greedy,fastANI,False,0,0_289,0_289
MT254578.fna,0.005,greedy,fastANI,True,0,0_36,0_36
MT303952.fna,0.005,greedy,fastANI,False,0,0_702,0_702
MT311967.fna,0.005,greedy,fastANI,True,0,0_802,0_802
MT311968.fna,0.005,greedy,fastANI,True,0,0_702,0_702
MT325768.fna,0.005,greedy,fastANI,True,0,0_463,0_463
MT338525.fna,0.005,greedy,fastANI,True,0,0_257,0_257
MT350292.fna,0.005,greedy,fastANI,True,0,0_1472,0_1472
MT350293.fna,0.005,greedy,fastANI,True,0,0_1570,0_1570
MT366568.fna,0.005,greedy,fastANI,True,0,0_996,0_996
MT366945.fna,0.005,greedy,fastANI,False,0,0_530,0_530
MT366946.fna,0.005,greedy,fastANI,True,0,0_515,0_515
MT366947.fna,0.005,greedy,fastANI,True,0,0_528,0_528
MT366948.fna,0.005,greedy,fastANI,False,0,0_528,0_528
MT410774.fna,0.005,greedy,fastANI,True,0,0_1941,0_1941
MT411892.fna,0.005,greedy,fastANI,True,0,0_213,0_213
MT416612.fna,0.005,greedy,fastANI,True,0,0_225,0_225
MT422786.fna,0.005,greedy,fastANI,True,0,0_885,0_885
MT423823.fna,0.005,greedy,fastANI,True,0,0_1529,0_1529
MT423824.fna,0.005,greedy,fastANI,False,0,0_1529,0_1529
MT430910.fna,0.005,greedy,fastANI,True,0,0_2283,0_2283
MT438761.fna,0.005,greedy,fastANI,True,0,0_471,0_471
MT459794.fna,0.005,greedy,fastANI,True,0,0_2578,0_2578
MT500540.fna,0.005,greedy,fastANI,True,0,0_1519,0_1519
MT514532.fna,0.005,greedy,fastANI,True,0,0_875,0_875
MT520979.fna,0.005,greedy,fastANI,True,0,0_1533,0_1533
MT554104.fna,0.005,greedy,fastANI,True,0,0_192,0_192
MT584805.fna,0.005,greedy,fastANI,False,0,0_94,0_94
MT596497.fna,0.005,greedy,fastANI,True,0,0_1132,0_1132
MT596498.fna,0.005,greedy,fastANI,True,0,0_1215,0_1215
MT596499.fna,0.005,greedy,fastANI,True,0,0_574,0_574
MT596500.fna,0.005,greedy,fastANI,True,0,0_2681,0_2681
MT596501.fna,0.005,greedy,fastANI,True,0,0_339,0_339
MT596502.fna,0.005,greedy,fastANI,True,0,0_403,0_403
MT596503.fna,0.005,greedy,fastANI,False,0,0_394,0_394
MT596504.fna,0.005,greedy,fastANI,False,0,0_394,0_394
MT596505.fna,0.005,greedy,fastANI,True,0,0_395,0_395
MT596506.fna,0.005,greedy,fastANI,True,0,0_394,0_394
MT601270.fna,0.005,greedy,fastANI,True,0,0_212,0_212
MT601271.fna,0.005,greedy,fastANI,True,0,0_229,0_229
MT601272.fna,0.005,greedy,fastANI,True,0,0_542,0_542
MT601273.fna,0.005,greedy,fastANI,True,0,0_547,0_547
MT601274.fna,0.005,greedy,fastANI,True,0,0_540,0_540
MT627482.fna,0.005,greedy,fastANI,True,0,0_1356,0_1356
MT661597.fna,0.005,greedy,fastANI,True,0,0_1313,0_1313
MT661598.fna,0.005,greedy,fastANI,True,0,0_1244,0_1244
MT668623.fna,0.005,greedy,fastANI,True,0,0_464,0_464
MT668624.fna,0.005,greedy,fastANI,True,0,0_440,0_440
MT700412.fna,0.005,greedy,fastANI,True,0,0_851,0_851
MT724048.fna,0.005,greedy,fastANI,True,0,0_1295,0_1295
MT745954.fna,0.005,greedy,fastANI,True,0,0_1717,0_1717
MT745955.fna,0.005,greedy,fastANI,True,0,0_1515,0_1515
MT745956.fna,0.005,greedy,fastANI,True,0,0_1632,0_1632
MT747434.fna,0.005,greedy,fastANI,False,0,0_2663,0_2663
MT747435.fna,0.005,greedy,fastANI,False,0,0_1828,0_1828
MT757399.fna,0.005,greedy,fastANI,True,0,0_2663,0_2663
MT758689.fna,0.005,greedy,fastANI,True,0,0_401,0_401
MT777452.fna,0.005,greedy,fastANI,True,0,0_2496,0_2496
MT786458.fna,0.005,greedy,fastANI,True,0,0_313,0_313
MT787017.fna,0.005,greedy,fastANI,True,0,0_369,0_369
MT829326.fna,0.005,greedy,fastANI,True,0,0_1420,0_1420
MT856905.fna,0.005,greedy,fastANI,True,0,0_230,0_230
MT857001.fna,0.005,greedy,fastANI,True,0,0_1496,0_1496
MT859305.fna,0.005,greedy,fastANI,True,0,0_2056,0_2056
MT880870.fna,0.005,greedy,fastANI,True,0,0_2165,0_2165
MT880871.fna,0.005,greedy,fastANI,True,0,0_1972,0_1972
MT880872.fna,0.005,greedy,fastANI,True,0,0_265,0_265
MT899504.fna,0.005,greedy,fastANI,True,0,0_977,0_977
MT900487.fna,0.005,greedy,fastANI,True,0,0_2280,0_2280
MT900488.fna,0.005,greedy,fastANI,True,0,0_1976,0_1976
MT909815.fna,0.005,greedy,fastANI,True,0,0_158,0_158
MT926124.fna,0.005,greedy,fastANI,True,0,0_2731,0_2731
MT939240.fna,0.005,greedy,fastANI,True,0,0_649,0_649
MT939241.fna,0.005,greedy,fastANI,True,0,0_608,0_608
MT939242.fna,0.005,greedy,fastANI,True,0,0_1063,0_1063
MT955612.fna,0.005,greedy,fastANI,True,0,0_549,0_549
MT956952.fna,0.005,greedy,fastANI,True,0,0_1352,0_1352
MT980836.fna,0.005,greedy,fastANI,True,0,0_1857,0_1857
MT980837.fna,0.005,greedy,fastANI,True,0,0_1934,0_1934
MT980838.fna,0.005,greedy,fastANI,True,0,0_1899,0_1899
MT980839.fna,0.005,greedy,fastANI,True,0,0_1806,0_1806
MT980840.fna,0.005,greedy,fastANI,True,0,0_1869,0_1869
MT980841.fna,0.005,greedy,fastANI,True,0,0_1895,0_1895
MW001214.fna,0.005,greedy,fastANI,True,0,0_433,0_433
MW004544.fna,0.005,greedy,fastANI,True,0,0_258,0_258
MW004545.fna,0.005,greedy,fastANI,True,0,0_284,0_284
MW012634.fna,0.005,greedy,fastANI,True,0,0_2451,0_2451
MW032477.fna,0.005,greedy,fastANI,True,0,0_2345,0_2345
MW041632.fna,0.005,greedy,fastANI,True,0,0_2449,0_2449
MW041633.fna,0.005,greedy,fastANI,True,0,0_2372,0_2372
MW041634.fna,0.005,greedy,fastANI,True,0,0_2443,0_2443
MW041635.fna,0.005,greedy,fastANI,False,0,0_2443,0_2443
MW041636.fna,0.005,greedy,fastANI,True,0,0_2364,0_2364
MW041637.fna,0.005,greedy,fastANI,True,0,0_2445,0_2445
MW041638.fna,0.005,greedy,fastANI,True,0,0_2423,0_2423
MW041639.fna,0.005,greedy,fastANI,True,0,0_2400,0_2400
MW041640.fna,0.005,greedy,fastANI,False,0,0_2400,0_2400
MW057920.fna,0.005,greedy,fastANI,True,0,0_2662,0_2662
MW084976.fna,0.005,greedy,fastANI,True,0,0_46,0_46
MW147366.fna,0.005,greedy,fastANI,False,0,0_1203,0_1203
MW192778.fna,0.005,greedy,fastANI,False,0,0_1203,0_1203
MW218148.fna,0.005,greedy,fastANI,True,0,0_11,0_11
MW221967.fna,0.005,greedy,fastANI,True,0,0_1334,0_1334
MW238767.fna,0.005,greedy,fastANI,True,0,0_1251,0_1251
MW248466.fna,0.005,greedy,fastANI,True,0,0_7,0_7
MW281503.fna,0.005,greedy,fastANI,True,0,0_55,0_55
MW286254.fna,0.005,greedy,fastANI,True,0,0_2700,0_2700
MW348917.fna,0.005,greedy,fastANI,True,0,0_2508,0_2508
MW349128.fna,0.005,greedy,fastANI,True,0,0_3,0_3
MW349129.fna,0.005,greedy,fastANI,True,0,0_8,0_8
MW354667.fna,0.005,greedy,fastANI,False,0,0_183,0_183
MW354668.fna,0.005,greedy,fastANI,False,0,0_2630,0_2630
MW354669.fna,0.005,greedy,fastANI,True,0,0_795,0_795
MW354670.fna,0.005,greedy,fastANI,True,0,0_2622,0_2622
MW354676.fna,0.005,greedy,fastANI,True,0,0_794,0_794
MW354677.fna,0.005,greedy,fastANI,False,0,0_770,0_770
MW354678.fna,0.005,greedy,fastANI,False,0,0_795,0_795
MW363798.fna,0.005,greedy,fastANI,True,0,0_295,0_295
MW363799.fna,0.005,greedy,fastANI,True,0,0_2745,0_2745
MW364971.fna,0.005,greedy,fastANI,True,0,0_1187,0_1187
MW364972.fna,0.005,greedy,fastANI,True,0,0_1242,0_1242
MW364973.fna,0.005,greedy,fastANI,False,0,0_1132,0_1132
MW364974.fna,0.005,greedy,fastANI,True,0,0_1236,0_1236
MW364975.fna,0.005,greedy,fastANI,True,0,0_1035,0_1035
MW392801.fna,0.005,greedy,fastANI,True,0,0_619,0_619
MW392802.fna,0.005,greedy,fastANI,False,0,0_619,0_619
MW392803.fna,0.005,greedy,fastANI,True,0,0_128,0_128
MW394467.fna,0.005,greedy,fastANI,True,0,0_832,0_832
MW419084.fna,0.005,greedy,fastANI,True,0,0_168,0_168
MW419085.fna,0.005,greedy,fastANI,False,0,0_168,0_168
MW419086.fna,0.005,greedy,fastANI,True,0,0_181,0_181
MW419087.fna,0.005,greedy,fastANI,True,0,0_159,0_159
MW419775.fna,0.005,greedy,fastANI,True,0,0_2655,0_2655
MW430345.fna,0.005,greedy,fastANI,True,0,0_414,0_414
MW460250.fna,0.005,greedy,fastANI,False,0,0_235,0_235
MW476489.fna,0.005,greedy,fastANI,True,0,0_1446,0_1446
MW476490.fna,0.005,greedy,fastANI,True,0,0_924,0_924
MW477480.fna,0.005,greedy,fastANI,True,0,0_2619,0_2619
MW478289.fna,0.005,greedy,fastANI,True,0,0_1481,0_1481
MW478290.fna,0.005,greedy,fastANI,True,0,0_2172,0_2172
MW478291.fna,0.005,greedy,fastANI,True,0,0_803,0_803
MW478292.fna,0.005,greedy,fastANI,True,0,0_906,0_906
MW495853.fna,0.005,greedy,fastANI,True,0,0_1866,0_1866
MW512570.fna,0.005,greedy,fastANI,True,0,0_1047,0_1047
MW512571.fna,0.005,greedy,fastANI,True,0,0_1701,0_1701
MW512572.fna,0.005,greedy,fastANI,True,0,0_2327,0_2327
MW512573.fna,0.005,greedy,fastANI,True,0,0_825,0_825
MW528836.fna,0.005,greedy,fastANI,True,0,0_289,0_289
MW546064.fna,0.005,greedy,fastANI,True,0,0_243,0_243
MW546065.fna,0.005,greedy,fastANI,False,0,0_243,0_243
MW546066.fna,0.005,greedy,fastANI,False,0,0_250,0_250
MW546067.fna,0.005,greedy,fastANI,False,0,0_250,0_250
MW546068.fna,0.005,greedy,fastANI,False,0,0_237,0_237
MW546069.fna,0.005,greedy,fastANI,False,0,0_237,0_237
MW546070.fna,0.005,greedy,fastANI,True,0,0_250,0_250
MW546071.fna,0.005,greedy,fastANI,True,0,0_467,0_467
MW546072.fna,0.005,greedy,fastANI,True,0,0_237,0_237
MW546073.fna,0.005,greedy,fastANI,True,0,0_268,0_268
MW546074.fna,0.005,greedy,fastANI,True,0,0_238,0_238
MW546075.fna,0.005,greedy,fastANI,True,0,0_299,0_299
MW546077.fna,0.005,greedy,fastANI,True,0,0_468,0_468
MW554488.fna,0.005,greedy,fastANI,True,0,0_1149,0_1149
MW584228.fna,0.005,greedy,fastANI,True,0,0_125,0_125
MW589261.fna,0.005,greedy,fastANI,True,0,0_590,0_590
MW596414.fna,0.005,greedy,fastANI,False,0,0_125,0_125
MW623430.fna,0.005,greedy,fastANI,True,0,0_2696,0_2696
MW627293.fna,0.005,greedy,fastANI,True,0,0_1203,0_1203
MW633168.fna,0.005,greedy,fastANI,True,0,0_405,0_405
MW650841.fna,0.005,greedy,fastANI,False,0,0_1203,0_1203
MW672041.fna,0.005,greedy,fastANI,True,0,0_2195,0_2195
MW677132.fna,0.005,greedy,fastANI,True,0,0_775,0_775
MW679027.fna,0.005,greedy,fastANI,True,0,0_2728,0_2728
MW749002.fna,0.005,greedy,fastANI,True,0,0_233,0_233
MW749003.fna,0.005,greedy,fastANI,True,0,0_14,0_14
MW749006.fna,0.005,greedy,fastANI,True,0,0_26,0_26
MW749007.fna,0.005,greedy,fastANI,True,0,0_241,0_241
MW749009.fna,0.005,greedy,fastANI,True,0,0_687,0_687
MW787012.fna,0.005,greedy,fastANI,True,0,0_75,0_75
MW791312.fna,0.005,greedy,fastANI,True,0,0_2519,0_2519
MW815121.fna,0.005,greedy,fastANI,True,0,0_2718,0_2718
MW846279.fna,0.005,greedy,fastANI,True,0,0_1128,0_1128
MW864250.fna,0.005,greedy,fastANI,True,0,0_2716,0_2716
MW864251.fna,0.005,greedy,fastANI,True,0,0_2736,0_2736
MW864252.fna,0.005,greedy,fastANI,True,0,0_485,0_485
MW924497.fna,0.005,greedy,fastANI,True,0,0_990,0_990
MW924889.fna,0.005,greedy,fastANI,True,0,0_1291,0_1291
MW927511.fna,0.005,greedy,fastANI,True,0,0_1785,0_1785
MW927512.fna,0.005,greedy,fastANI,True,0,0_1697,0_1697
MW927513.fna,0.005,greedy,fastANI,True,0,0_1599,0_1599
MW927514.fna,0.005,greedy,fastANI,False,0,0_1390,0_1390
MW927515.fna,0.005,greedy,fastANI,True,0,0_1278,0_1278
MW927516.fna,0.005,greedy,fastANI,True,0,0_1627,0_1627
MW927517.fna,0.005,greedy,fastANI,False,0,0_1785,0_1785
MW927518.fna,0.005,greedy,fastANI,False,0,0_1697,0_1697
MW927519.fna,0.005,greedy,fastANI,True,0,0_1987,0_1987
MW927520.fna,0.005,greedy,fastANI,False,0,0_1390,0_1390
MW927521.fna,0.005,greedy,fastANI,False,0,0_1622,0_1622
MW927522.fna,0.005,greedy,fastANI,True,0,0_1285,0_1285
MW927523.fna,0.005,greedy,fastANI,True,0,0_1628,0_1628
MW927524.fna,0.005,greedy,fastANI,True,0,0_1622,0_1622
MW927525.fna,0.005,greedy,fastANI,False,0,0_1599,0_1599
MZ041098.fna,0.005,greedy,fastANI,True,0,0_1240,0_1240
MZ089978.fna,0.005,greedy,fastANI,True,0,0_2777,0_2777
MZ089979.fna,0.005,greedy,fastANI,True,0,0_2784,0_2784
MZ090946.fna,0.005,greedy,fastANI,True,0,0_1974,0_1974
MZ092003.fna,0.005,greedy,fastANI,True,0,0_606,0_606
MZ147816.fna,0.005,greedy,fastANI,True,0,0_165,0_165
MZ152915.fna,0.005,greedy,fastANI,True,0,0_2678,0_2678
MZ182246.fna,0.005,greedy,fastANI,False,0,0_1433,0_1433
MZ218124.fna,0.005,greedy,fastANI,True,0,0_1012,0_1012
MZ272341.fna,0.005,greedy,fastANI,True,0,0_1433,0_1433
MZ308445.fna,0.005,greedy,fastANI,True,0,0_1702,0_1702
MZ326865.fna,0.005,greedy,fastANI,True,0,0_1315,0_1315
MZ333456.fna,0.005,greedy,fastANI,True,0,0_1649,0_1649
MZ333457.fna,0.005,greedy,fastANI,True,0,0_750,0_750
MZ333458.fna,0.005,greedy,fastANI,True,0,0_1642,0_1642
MZ333461.fna,0.005,greedy,fastANI,True,0,0_1153,0_1153
MZ333462.fna,0.005,greedy,fastANI,True,0,0_226,0_226
MZ359091.fna,0.005,greedy,fastANI,True,0,0_2750,0_2750
MZ361825.fna,0.005,greedy,fastANI,True,0,0_1907,0_1907
MZ368140.fna,0.005,greedy,fastANI,True,0,0_2281,0_2281
MZ384014.fna,0.005,greedy,fastANI,True,0,0_2521,0_2521
MZ398135.fna,0.005,greedy,fastANI,True,0,0_752,0_752
MZ398136.fna,0.005,greedy,fastANI,False,0,0_752,0_752
MZ399596.fna,0.005,greedy,fastANI,True,0,0_758,0_758
MZ401005.fna,0.005,greedy,fastANI,True,0,0_2683,0_2683
MZ401006.fna,0.005,greedy,fastANI,True,0,0_1536,0_1536
MZ401007.fna,0.005,greedy,fastANI,True,0,0_2701,0_2701
MZ401008.fna,0.005,greedy,fastANI,True,0,0_2682,0_2682
MZ401009.fna,0.005,greedy,fastANI,False,0,0_2682,0_2682
MZ417315.fna,0.005,greedy,fastANI,True,0,0_360,0_360
MZ417316.fna,0.005,greedy,fastANI,True,0,0_286,0_286
MZ417317.fna,0.005,greedy,fastANI,True,0,0_287,0_287
MZ417318.fna,0.005,greedy,fastANI,False,0,0_286,0_286
MZ417319.fna,0.005,greedy,fastANI,True,0,0_371,0_371
MZ417320.fna,0.005,greedy,fastANI,True,0,0_290,0_290
MZ417321.fna,0.005,greedy,fastANI,True,0,0_431,0_431
MZ417322.fna,0.005,greedy,fastANI,True,0,0_379,0_379
MZ417323.fna,0.005,greedy,fastANI,True,0,0_304,0_304
MZ417324.fna,0.005,greedy,fastANI,False,0,0_287,0_287
MZ417325.fna,0.005,greedy,fastANI,True,0,0_411,0_411
MZ417326.fna,0.005,greedy,fastANI,True,0,0_531,0_531
MZ417327.fna,0.005,greedy,fastANI,True,0,0_518,0_518
MZ417328.fna,0.005,greedy,fastANI,True,0,0_342,0_342
MZ417329.fna,0.005,greedy,fastANI,True,0,0_425,0_425
MZ417330.fna,0.005,greedy,fastANI,False,0,0_425,0_425
MZ417331.fna,0.005,greedy,fastANI,True,0,0_436,0_436
MZ417332.fna,0.005,greedy,fastANI,True,0,0_396,0_396
MZ417333.fna,0.005,greedy,fastANI,False,0,0_287,0_287
MZ417334.fna,0.005,greedy,fastANI,False,0,0_286,0_286
MZ417335.fna,0.005,greedy,fastANI,True,0,0_288,0_288
MZ417336.fna,0.005,greedy,fastANI,True,0,0_610,0_610
MZ417337.fna,0.005,greedy,fastANI,True,0,0_322,0_322
MZ417338.fna,0.005,greedy,fastANI,True,0,0_587,0_587
MZ417339.fna,0.005,greedy,fastANI,True,0,0_583,0_583
MZ417340.fna,0.005,greedy,fastANI,True,0,0_340,0_340
MZ417341.fna,0.005,greedy,fastANI,True,0,0_585,0_585
MZ417342.fna,0.005,greedy,fastANI,True,0,0_586,0_586
MZ417343.fna,0.005,greedy,fastANI,True,0,0_612,0_612
MZ417344.fna,0.005,greedy,fastANI,True,0,0_424,0_424
MZ417345.fna,0.005,greedy,fastANI,True,0,0_374,0_374
MZ417346.fna,0.005,greedy,fastANI,True,0,0_350,0_350
MZ417347.fna,0.005,greedy,fastANI,True,0,0_376,0_376
MZ417348.fna,0.005,greedy,fastANI,False,0,0_583,0_583
MZ417349.fna,0.005,greedy,fastANI,True,0,0_1176,0_1176
MZ417350.fna,0.005,greedy,fastANI,False,0,0_340,0_340
MZ417351.fna,0.005,greedy,fastANI,True,0,0_1040,0_1040
MZ417352.fna,0.005,greedy,fastANI,True,0,0_1268,0_1268
MZ417353.fna,0.005,greedy,fastANI,True,0,0_1118,0_1118
MZ417354.fna,0.005,greedy,fastANI,True,0,0_361,0_361
MZ420150.fna,0.005,greedy,fastANI,True,0,0_224,0_224
MZ422438.fna,0.005,greedy,fastANI,True,0,0_20,0_20
MZ427930.fna,0.005,greedy,fastANI,True,0,0_205,0_205
MZ488273.fna,0.005,greedy,fastANI,True,0,0_1259,0_1259
MZ501260.fna,0.005,greedy,fastANI,True,0,0_88,0_88
MZ501261.fna,0.005,greedy,fastANI,True,0,0_89,0_89
MZ501262.fna,0.005,greedy,fastANI,True,0,0_66,0_66
MZ501263.fna,0.005,greedy,fastANI,True,0,0_98,0_98
MZ501264.fna,0.005,greedy,fastANI,True,0,0_839,0_839
MZ501265.fna,0.005,greedy,fastANI,True,0,0_133,0_133
MZ570263.fna,0.005,greedy,fastANI,True,0,0_2544,0_2544
MZ570582.fna,0.005,greedy,fastANI,True,0,0_1514,0_1514
MZ573780.fna,0.005,greedy,fastANI,True,0,0_254,0_254
MZ573923.fna,0.005,greedy,fastANI,False,0,0_209,0_209
MZ643272.fna,0.005,greedy,fastANI,True,0,0_422,0_422
MZ666130.fna,0.005,greedy,fastANI,True,0,0_1426,0_1426
MZ751040.fna,0.005,greedy,fastANI,True,0,0_261,0_261
MZ779063.fna,0.005,greedy,fastANI,True,0,0_10,0_10
MZ955869.fna,0.005,greedy,fastANI,True,0,0_2597,0_2597
MZ969646.fna,0.005,greedy,fastANI,True,0,0_546,0_546
MZ983385.fna,0.005,greedy,fastANI,True,0,0_827,0_827
MZ995505.fna,0.005,greedy,fastANI,True,0,0_1674,0_1674
OK173051.fna,0.005,greedy,fastANI,True,0,0_1385,0_1385
OK247671.fna,0.005,greedy,fastANI,True,0,0_894,0_894
OK283618.fna,0.005,greedy,fastANI,True,0,0_599,0_599
OK349510.fna,0.005,greedy,fastANI,True,0,0_193,0_193
OK499972.fna,0.005,greedy,fastANI,True,0,0_105,0_105
OK499976.fna,0.005,greedy,fastANI,True,0,0_96,0_96
OK499977.fna,0.005,greedy,fastANI,True,0,0_132,0_132
OK499979.fna,0.005,greedy,fastANI,True,0,0_1591,0_1591
OK499983.fna,0.005,greedy,fastANI,True,0,0_135,0_135
OK499987.fna,0.005,greedy,fastANI,True,0,0_53,0_53
OK499990.fna,0.005,greedy,fastANI,True,0,0_95,0_95
OK499991.fna,0.005,greedy,fastANI,True,0,0_37,0_37
OK499992.fna,0.005,greedy,fastANI,True,0,0_40,0_40
OK499994.fna,0.005,greedy,fastANI,True,0,0_108,0_108
OK499999.fna,0.005,greedy,fastANI,True,0,0_1601,0_1601
OK500001.fna,0.005,greedy,fastANI,True,0,0_137,0_137
OK500002.fna,0.005,greedy,fastANI,True,0,0_1853,0_1853
OK574338.fna,0.005,greedy,fastANI,True,0,0_2693,0_2693
OK896991.fna,0.005,greedy,fastANI,True,0,0_631,0_631
OL362280.fna,0.005,greedy,fastANI,True,0,0_239,0_239
OL436245.fna,0.005,greedy,fastANI,True,0,0_297,0_297
OL436246.fna,0.005,greedy,fastANI,True,0,0_430,0_430
OL505084.fna,0.005,greedy,fastANI,True,0,0_1590,0_1590
OL505085.fna,0.005,greedy,fastANI,True,0,0_762,0_762
OL539449.fna,0.005,greedy,fastANI,True,0,0_1300,0_1300
OL547738.fna,0.005,greedy,fastANI,False,0,0_2682,0_2682
OL580764.fna,0.005,greedy,fastANI,True,0,0_545,0_545
OL690335.fna,0.005,greedy,fastANI,True,0,0_698,0_698
OL741057.fna,0.005,greedy,fastANI,True,0,0_426,0_426
OL744111.fna,0.005,greedy,fastANI,True,0,0_2624,0_2624
OL744112.fna,0.005,greedy,fastANI,False,0,0_2527,0_2527
OL774867.fna,0.005,greedy,fastANI,True,0,0_1211,0_1211
